"PGSC0003DMT400004539"	"PGSC0003DMT400006231"	"PGSC0003DMT400008092"	"PGSC0003DMT400008278"	"PGSC0003DMT400008547"	"PGSC0003DMT400013094"	"PGSC0003DMT400015224"	"PGSC0003DMT400017633"	"PGSC0003DMT400021019"	"PGSC0003DMT400021608"	"PGSC0003DMT400027201"	"PGSC0003DMT400027792"	"PGSC0003DMT400028434"	"PGSC0003DMT400030682"	"PGSC0003DMT400031370"	"PGSC0003DMT400031714"	"PGSC0003DMT400035714"	"PGSC0003DMT400036026"	"PGSC0003DMT400037483"	"PGSC0003DMT400041989"	"PGSC0003DMT400042362"	"PGSC0003DMT400045689"	"PGSC0003DMT400046308"	"PGSC0003DMT400046445"	"PGSC0003DMT400046899"	"PGSC0003DMT400048114"	"PGSC0003DMT400049097"	"PGSC0003DMT400049125"	"PGSC0003DMT400049172"	"PGSC0003DMT400052517"	"PGSC0003DMT400062379"	"PGSC0003DMT400066873"	"PGSC0003DMT400068776"	"PGSC0003DMT400068787"	"PGSC0003DMT400071445"	"PGSC0003DMT400071885"	"PGSC0003DMT400075512"	"PGSC0003DMT400080813"	"PGSC0003DMT400082012"	"PGSC0003DMT400082023"	"PGSC0003DMT400083025"	"PGSC0003DMT400083859"
"920952"	-0.132453198092152	-0.507235542693809	-1.05992661473288	-0.385017364454232	-0.992495895704146	-0.599651751362651	0.958178476198452	0.744748209272689	-0.372073074640681	-1.53133958794267	-0.920549726740454	-2.09727597979096	-0.531920002338255	0.193261257216276	-0.138172768009767	-1.00483812552637	-2.7204080708154	-1.76704607454757	-0.173995337493781	-0.564431241869965	-1.00242988556106	-2.07259152014651	0.373277194623336	-1.46330680892261	-0.964500106107396	-0.754682199129601	-0.620121791067802	0.0210720996964788	-0.876900377369177	-0.312168105503548	-1.21495706249983	0.0746554389246677	-1.65084849622127	-1.44705118915676	-0.712236969740979	-0.768830608925809	-0.373879254614665	-0.816694378236381	0.47863769310573	0.567742571822268	-0.325714455308428	-1.14722531347543
"920953"	0.765895566468084	-0.489700545446382	-0.663695882940163	-0.243458008993245	-0.365375157237157	-0.566463194340697	1.39896164734944	0.489550030448549	-0.651955713109268	-1.47527275125026	-0.947868198846961	-2.64928973433978	0.0762358464019025	0.253843543843651	-0.180241709903809	-0.707947292302769	-1.77389450694892	-1.82777887617278	-0.119734680775349	-0.512879855112508	-1.26575587426813	-0.765142991478924	0.479616040591637	-2.69865865362868	-1.27900119407734	-1.74409253737819	-0.3307567077358	-0.42226982641765	-1.541800380292	-1.67365151839282	-1.84072316598633	0.0392091569352336	-1.37864212264212	-1.39670392238196	0.00549379742086717	-0.802771740936922	-0.324435077826856	-0.754004881639357	0.855903535171614	0.805330495900065	-0.380727687016021	-1.1715334856253
"920954"	0.293955790765878	-0.730750314474314	-0.500763397787032	-0.493839707886761	-0.393295689334991	-0.426408988858029	1.26206825682124	0.640140285779456	-1.28133417654374	-1.47399337376868	-1.79459031915082	-2.40357400037906	-0.206657092023323	0.247597171433625	-0.12026148326776	-0.687703025094365	-1.46255423393345	-1.5474446927107	-0.228632281706793	-1.01161130042881	-0.824370643125812	-0.966456801079212	0.278603260987014	-1.14075316856866	-1.12750784875944	-0.953813541261324	-0.475476878151258	0.293654760770214	-1.06609772964399	-1.54353130276706	-1.91771158737739	0.0275442446032542	-1.56099104251557	-1.41860385456651	0.0729997739485154	-1.0877718893318	-0.270776481099751	-0.90354153198544	0.533876697310071	0.541703477197335	-0.33880926011981	-0.959232081183276
"920955"	-0.159395382704078	-0.46885421824665	-0.572107506759395	-0.399316289248271	-0.821661373164836	-0.559765276937172	0.865611752531779	0.65398766558	-1.774722339437	-2.31085676171455	-0.70395864486022	-2.54806839829777	-0.203646792066682	0.283720770913303	-0.302384630644468	-1.00137628057623	-2.03451122569502	-2.82832732426093	-0.507085027695976	-1.10673677905863	-1.15610569834752	-1.10312441911066	0.431827528779981	-0.878857072340993	-1.08084819943152	-0.906551831942079	-0.531468457344759	0.00436493493712821	-1.02094323029439	-1.38037304511719	-2.13957069418175	0.0368761744688384	-1.52005096310527	-1.52456641304023	-0.147053152881854	-0.664523715428238	-0.276496051017366	-1.07332244953992	0.90354153198544	0.968865041044524	-0.240071421542025	-1.04020915001689
"920956"	0.416776028996782	-0.455608898437436	-0.686799935107373	-0.642849555740432	-0.681983455176749	-0.647967065666719	0.792461463585431	0.534177727305735	-1.68080098078984	-1.5841703521817	-0.966456801079212	-1.86713854810584	0.0522287042477009	0.212677691936602	-0.354763849890002	-0.889092092193569	-1.74160903991396	-1.21570963748899	-0.332487630210868	-0.921904361720942	-1.42101209453182	-1.17537161807002	0.315629950453685	-1.48151912366028	-1.33672369574591	-1.16423350823045	-0.931236291586527	-0.0176102547463436	-1.31234026609713	-1.82168301876058	-2.55288487822839	-0.0287483645859106	-1.64798871126247	-1.70277617047331	-0.189799412266141	-0.9005312320288	-0.382759639486752	-1.00709585049385	0.547122017119286	0.588363126525251	-0.31532892045802	-1.26387443679522
"920957"	0.282140363436066	-0.539671524726602	-0.630281553421461	-0.692594762523905	-0.723600852077294	-1.06587195714724	1.24603840955213	0.432354331272393	-1.7465007773435	-1.70285142797223	-1.15166550591148	-3.31486705475284	-0.244963158971564	0.048842116796481	-0.256101268811132	-0.986701068287615	-4.67401748517572	-1.06918328709954	-0.144118110424131	-0.709151412285424	-0.976466048435039	-1.02432981774561	0.453727460964535	-1.39489774240797	-1.04239161748545	-1.18809013538682	-0.375610177089732	0.139151115495676	-1.11584293642746	-0.843109760355895	-3.27452903533387	0.0334895870176185	-1.38285654258141	-1.43884812177491	-0.243759038988909	-0.87291172992663	-0.51227779512118	-0.822940750646409	0.503096380253429	0.563302379386225	-0.605597093777014	-1.05744311726865
"920958"	0.0166319072604342	-1.22692300482747	-0.595964133915768	-0.429494546313586	-0.640516573274037	-0.853043750212807	0.899552884542891	0.625615588488668	-0.469230505741232	-2.0165246834541	-0.875018939896278	-2.59088991518097	-1.36991225276786	-0.0164813922626036	-0.074279151430088	-0.94696510885997	-2.33802471882323	-1.93404246464216	-0.413238926547731	-1.06888225710388	-0.964725878604145	-1.39459671241231	0.507611830188388	-1.24227553460633	-1.09266362676134	-3.87568593667484	-0.544488004657227	0.165942785109768	-1.02583496772393	-0.480669645576463	-1.69652979806328	0.27642079351845	-1.41506675211746	-1.46172640144538	-0.0336401020154501	-0.703431842367809	-0.667007212892467	-1.50657987079931	0.800815045965105	0.558184869459936	-0.37380399711575	-0.74437192177811
"920959"	0.601984733829046	-0.638258848306557	-0.645182538206828	-0.629227948436637	-0.54554160964205	-0.634947518354252	0.985496948304958	0.219977669331454	-0.735491536906022	-1.97814335900694	-1.35109787803886	-2.0645389677625	-1.58349303469146	0.176629349955841	-0.16142733517481	-1.19576640027625	-1.76591721206383	-1.5789775847565	-1.16897473066216	-0.722547247092471	-1.4778315062134	-1.18793962038899	0.329251557757479	-0.854699415188959	-1.3917369274535	-1.07806367197163	-1.1560304408486	-0.0584750766577284	-1.17379121059278	-0.873965334911453	-1.65814847361612	-0.248425003921701	-1.46639236637817	-1.58018170473915	-1.15332117088763	-1.01334222290388	-0.631335158406284	-1.56302299498631	0.818124270715785	0.41323892654773	-0.499182990309796	-1.15783662082259
"920960"	0.452824370977543	-0.813307790785161	-1.19380970530443	-0.534855044795979	-0.766949171452908	-1.14654799598519	1.14429027101771	0.653611378085419	-1.79225733668443	-2.37806170824654	-0.849732420260503	-2.26096103993325	-0.430397636300578	0.15841703521817	-0.130270730623589	-1.14233357604589	-1.73957708744323	-1.35365663300201	0.0440256368658568	-0.31420005797428	-1.17966129550823	-1.07550491700849	0.218623034350966	-1.02463084774128	-1.30458874370878	-1.2091622350833	-0.875018939896277	0.189122094775896	-1.27117441419008	-0.367783397202469	-4.81158819319416	-0.116724380818709	-1.40332658228656	-2.31093201921347	-1.42650589195269	-0.627271253464821	-0.70734523231144	-0.782000671236108	0.620498078562382	0.80563152589573	-0.397585366773203	-0.984292828322303
"920961"	0.347614387492982	-0.824897445618224	-0.803825345921746	-0.482325310552613	-0.698163817443687	-0.679800987708185	1.23474978471474	0.037252461963418	-1.95014756941019	-2.20180864578527	-1.5446601652508	-2.7448667579631	-0.287257873362354	0.118530560792693	-0.354387562395421	-0.6220032285407	-1.92395795978742	-4.38006169440984	-0.42151725142849	-0.867041645011181	-1.16927576065782	-1.25777857938303	0.532747834826331	-1.36374113785675	-1.16596443070551	-1.12080993135592	-0.394725581814395	0.26121877873742	-1.42394713698955	-1.05879775224914	-2.55642198067744	-0.349571082464798	-1.42695743694619	-1.58168685471747	-0.153901585283209	-0.738501836862661	-0.391414251862091	-0.79208517609085	0.889468379688149	0.7753780113315	-0.556679719481617	-0.953738283762407
"920962"	0.740759561830142	-0.773120286364019	-0.462457330838791	-0.2559507538133	-0.524770539941235	0.238942559058286	1.06797916711689	0.375008117098405	-1.79331094166925	-1.49017373603562	-1.20630245012449	-1.79030064171261	-0.786365606173235	0.294332078260458	-0.3044165831152	-1.00130102307732	-1.72949258258849	-1.0934162017505	-1.19666949026324	-0.90557348445617	-1.16566340070985	-0.669264937859945	0.479164495598142	-2.36346175345683	-1.09040590179386	-0.928451764126633	-0.699367937426344	0.430397636300578	-1.28667745896677	-4.99958142548632	-1.52659836551096	-0.0735265764409267	-1.30142792875431	-1.60035071444864	-0.822790235648576	-0.355892712373742	-0.407067811636618	-0.948018713844792	1.05623899728599	0.915657989310915	-0.0973079460983814	-0.469381020739062
"920963"	0.654740240569159	-0.617111491111161	-0.562023001904652	-0.265809486171295	-0.588814671518747	-0.898875567052647	1.03674730506675	0.401272984220088	-1.44223470922613	-1.32724125088249	-0.962994956129075	-2.41907704515575	-1.03283391512312	0.0580987891631488	0.10505946848673	-1.11080068400009	-2.07831109006413	-2.68729477129236	-0.102350198525754	-0.826327338097628	-1.19870144273397	-0.860343727607657	0.446126453574021	-1.13428102366188	-1.3597524904142	-1.90943326249663	-0.438901733678084	0.223665286778339	-1.55843228755243	-0.554497252013053	-1.76644401455624	-0.133055258083479	-1.23331989223533	-1.80015937407061	-0.930784746593029	-0.817597468223372	-0.40307916419407	-0.793816098565918	0.654740240569159	0.316683555438509	-0.75919764906456	-0.884426127260776
"920964"	0.642172238250188	-0.611918723685958	-0.57428997422796	-0.0399617319243929	-0.770561531400875	-0.802771740936921	0.504300500236085	0.845066455327712	-1.46142537144971	-1.61344551926002	-1.85818290573484	-2.75374714283518	-0.906326059445331	0.555174569503298	-0.464414025810606	-0.933418759055089	-1.65047220872669	-1.47828305120689	-0.096555371109221	-0.435816176222529	-1.38074933261177	-0.723600852077294	0.140656265473995	-1.13601194613695	-1.21729004496622	-1.19230455532611	-0.297944438208425	-0.0375534919590813	-1.36810607279388	-0.12665837067562	-1.21427974500958	0.384791591957484	-1.23535184470606	-1.53216742043075	-0.166695360098929	-0.881942629796548	-0.716978192172686	-0.987604158274606	-0.559840534436088	-0.238340499066956	-0.613724903659941	-0.705539052337456
"920965"	0.502042775268604	-0.573537399238801	-0.376964812070222	-0.307125853076178	-0.482325310552614	-1.14007585107841	0.0029350424577229	0.390059616881603	-0.388102921909789	-1.64219388384593	-0.839045855414433	-2.14190367664814	-0.343249452555855	0.059528681642551	-0.0389081269395703	-0.866740615015519	-2.32763918397282	-1.60035071444864	-0.312845422993793	-0.689433947569434	-1.12050890136025	-0.948319743840458	0.457490335910335	-1.92456001977875	-1.28998878891908	-1.80173978154784	-0.594308468939615	0.183252009860448	-1.08739560183722	-0.251134273882678	-2.04045656810938	0.253090968854491	-1.34357212814726	-1.42214095701556	-0.584976539074032	-0.648192838163469	-0.534102469806819	-0.848377785280016	0.744973981769436	0.868697309987333	-0.306222763089186	-0.861623105089231
"920966"	-0.117100668313288	-0.583396131596795	-0.677317490243958	-0.246242536453136	-0.606575441262922	-0.419635813955589	0.403681224185399	0.385318394449896	-1.22850341230471	-1.42236672951231	-0.720063749628243	-2.63852791199479	-0.365450414736073	0.00301029995664032	-0.27152905608891	-1.02320095526187	-1.65747115612588	-1.61111253679363	-0.121616118248248	-0.736319369394097	-0.88623230723476	-1.14692428347977	0.301331025659646	-0.939815646462949	-1.18726230289874	-1.06835545461147	-0.497602582832561	0.0906100286948589	-1.5211045680901	-0.126733628174536	-1.56084052751774	0.229986916687281	-1.17702728304617	-1.3380783307264	0.180617997398389	-0.544864292151806	-0.371772044645017	-0.838368537924188	0.903391016987608	0.827832488075948	-0.405788434155046	-0.453050143474291
"920967"	0.410303884090006	-0.66768453038271	-0.781172838748031	-0.235405456609233	-0.726084349541522	-1.70352874546247	1.32724125088249	0.480744903075378	-0.375384404592984	-1.26041259184509	-0.883523037273784	-1.89408073271777	-0.0514761292585406	-0.00872986987425542	0.166168557606518	-0.746855419242338	-2.22039724801753	-2.23876007775303	0.140581007975079	-0.565033301861292	-1.13458205365755	-1.12254085383099	0.334444325182683	-1.34409893063968	-1.33416494078277	-3.55486321879595	-0.392242084350168	0.332939175204363	-2.00937522105707	-0.0301029995663985	-1.29924546128574	0.350699944948538	-1.30255679123805	-1.30255679123805	-0.0291999095794066	-0.718257569654259	-0.202292157086196	-0.98978662574317	1.10207081412584	0.997914435626098	-0.761906919025536	-0.708323579797348
"920970"	0.0493689192888923	-1.13638823363153	-0.595437331423355	-0.35461333489217	-1.0129659354093	-0.533726182312239	1.2628208318104	0.621325911050457	-1.58552498716219	-1.44675015916109	-0.699292679927428	-2.57350543293138	-0.377792644558297	0.249854896401104	-0.0430472893799495	-1.03765039505374	-1.81400675387115	-1.42296878950364	-0.251360046379425	-1.02500713523586	-1.26462701178439	-0.891951877152377	0.437396583699764	-0.994904135669458	-1.24746830203154	-1.17973655300714	-0.812780988292749	-0.357924664844474	-1.32573610090417	-0.185434477329012	-1.56505494745704	0.225471466752322	-1.09725433419521	-1.36607412032315	-0.711634909749652	-0.762508979016865	-0.286279525876446	-1.32453198092152	0.350398914952874	0.785387258687326	-0.621626941046121	-1.10176978413017
"920973"	0.916335306801159	-0.681832940178918	-0.51114893263744	-0.281162015950158	-0.626744450972408	-0.248349746422784	-0.106263588469385	-0.176102547463428	-1.81069542391885	-1.28449499149821	-0.742038939311714	-2.36729988590155	-0.270625966101918	0.156234567749607	-0.0207710697008144	-1.1098975940131	-2.30378255681645	-2.19450866839042	0.149611907844999	-0.891951877152375	-1.13638823363153	-0.85372106770305	0.35762363484881	-0.959382596181107	-1.26342289180173	-1.15023561343207	-0.727890529515506	0.0162556197658556	-0.945836246376229	-0.28055995595883	-1.60599502686734	-0.0553895192021718	-1.19749732275132	-1.2628208318104	-0.832046908015244	-0.690863840048836	-0.320295915386476	-0.744447179277025	0.556002401991374	0.551787982052078	-0.304642355611949	-0.578880681661835
"920974"	0.55193849704991	-0.853871582700883	-0.792461463585431	-0.16330877264771	-0.183477782357197	-0.512804597613593	-0.374330799608161	0.649472215645039	-1.56490443245921	-1.44569655417627	-0.188595292283484	-2.54746633830644	-0.335798960163171	0.26234764122116	-0.305695960596773	-1.00679482049819	-2.56010959812433	-2.58479405776877	-0.166018042608686	-0.726535894535018	-1.30361039622287	-0.56638793684178	0.384565819460736	-0.803599573424998	-1.4345584443367	-1.33672369574591	-0.780420263758872	0.195518982183756	-1.83312215859581	-0.813834593277574	-1.40716471473128	0.328273210271571	-1.08446055937949	-1.27170121668249	-0.106414103467217	-0.621175396052626	-0.28131253094799	-1.70187308048632	0.842131412869987	0.921001271733951	-0.272883691069399	-0.701851434890572
"920975"	0.151794375313562	-2.24891984010669	-0.648644383156963	-0.240447709036606	-0.772668741370523	-1.13119546620633	0.955243433740728	0.133130515582395	-0.590244563998151	-1.7163977777771	-0.48428200552443	-2.33621853884924	-0.266938348655035	-0.0375534919590813	-0.300954738165065	-1.07610697699982	-2.22513847044923	-1.58966414960257	-0.609209453724982	-0.764540931487597	-1.14534387600253	-1.63692585892181	0.531393199845842	-1.28502179399062	-1.23294360474075	-0.971649568504415	-0.5137829450995	0.0711183364756151	-1.23806111466704	-0.894284859618772	-2.09238424236142	-0.0965553711092221	-1.38225448259009	-1.35335560300634	-0.868998339982997	-0.657976313022548	-0.611015633698966	-0.945459958881649	0.363418462265341	0.365224642239325	-0.0715698814691121	-0.577601304180264
"920976"	0.684391695142062	-0.741888424313881	-0.638635135801135	-0.389382299391359	-0.823768583134484	-0.657298995532303	0.74550078426185	0.229234341698122	-1.41408840463155	-1.52757671299687	-0.817145923229876	-2.21693540306739	-0.422796628910061	0.139527402990256	-0.259939401255847	-0.723525594578378	-1.68621952071179	-3.56284051368105	-0.360182389811953	-0.611241406195714	-1.27441048664346	-1.17115719813072	0.59197548647322	-0.929129081616877	-1.35448446549008	-1.69705660055569	-0.731653404461306	0.14283873294256	-1.13382947866838	-0.34482986003309	-1.56069001251991	-0.0230287946682944	-1.27230327667382	-1.25273632695566	-0.708775124790843	-1.00739688048951	-0.638635135801135	-1.51493345317899	0.354763849890003	0.425204868875374	-0.212677691936602	-0.234652881620073
"920977"	0.976240275938292	-0.628851660942056	-0.679123670217942	-0.21403232691709	-0.90579925695292	-1.33597112075675	0.534027212307903	0.0728492589506837	-1.27847439158493	-1.44012749925649	-0.316382525442844	-2.13731296921427	-0.32661754529542	0.0824822188119311	-0.226675586734978	-0.900982777022295	-1.70142153549282	-1.45818929899633	-0.278452745989183	-0.471714003205459	-1.11411201395239	-1.00152679557406	0.45816765340058	-0.756488379103584	-1.32995052084347	-1.42808629942993	-0.270023906110591	-0.00933192986558304	-1.53826327784294	-0.135764528044456	-1.2101405825692	0.443116153617381	-1.19508908278601	-1.13699029362286	-0.581589951622811	-0.650826850625527	-0.644806250712248	-0.85673136765969	0.514761292585408	0.650826850625527	-0.352205094926857	-0.589416731510075
"920978"	0.788171786147219	-0.963521758621488	-0.666104122905474	-0.477960375615486	-0.669716482853442	-0.186262309817088	1.04224110248762	0.359806102317374	-1.56889307990175	-1.5074829607863	-0.825650020607385	-2.46566143698475	-0.497828355329309	-0.0231040521672107	-0.0679575215211431	-0.719386432137999	-1.51591180066489	-2.46084495705413	-0.252488908863163	-0.564958044362376	-0.918969319263218	-0.76484196148326	0.624110438510349	-0.988507248261598	-1.16370670573803	-1.45480271154511	-0.496022175355325	0.235781744103814	-1.21277459503126	-0.524921054939067	-1.7088720278855	0.280033153466419	-1.21126944505294	-1.31903818350065	-0.785914061179739	-0.628174343451812	-0.276270278520618	-0.918066229276226	0.596415678909263	0.728868877001415	-0.28319396842089	-0.445148106088112
"920979"	0.437998643691093	-1.81792014381478	-0.519276742520367	-0.182725207368036	-0.446728513565348	-0.325714455308427	-0.204399367055843	0.347990674987563	-1.80467482400557	-1.40219771980282	-0.27754965600219	-1.93020433219745	0.00872986987425543	0.0782677988726356	-0.0984368085821213	-1.35674219045756	-1.53856430783861	-1.42086157953399	-0.175500487472101	-0.593330121453707	-1.01386902539629	-0.706517399823363	0.466295463283507	-1.11802540389603	-1.0755801745074	-1.38142665010201	-0.630055780924713	0.205904517034163	-1.04336996497136	-0.690863840048836	-1.45216869908304	-0.011138109839567	-1.02500713523586	-1.27817336158926	-0.108069768443369	-0.593932181445035	-0.360934964801113	-1.10748935404779	0.450340873513317	0.635474320846664	-0.377190584566968	-0.224869406760994
"920980"	0.838067507928523	-1.13518411364887	-0.703808129862388	-0.422947143907894	-0.778764598782719	-1.08009562444236	1.12946454373126	0.408196674120358	-0.595437331423355	-1.61562798672859	-1.34078760068737	-2.04971324047605	-1.23241680224834	-0.0105360498482394	-0.0526802492411969	-1.1400005935795	-2.54731582330861	-1.40099359982017	-0.103253288512746	-0.699292679927428	-1.18906848287273	-1.10839244403478	0.276947596010862	-1.08220283441201	-1.25378993194048	-2.75322034034277	-0.82873557806294	0.0921151786731785	-1.4458470691741	-0.232997216643922	-1.54819726769986	0.0270926996097583	-1.08972858430361	-1.25168272197083	-0.272131116080239	-0.58369716159246	-0.486464472992994	-0.835960297958876	0.286279525876446	0.643301100733928	-0.483454173036354	-0.914830156822839
"920981"	0.420463646443666	-0.664749487924986	-0.696658667465368	-0.274614613544467	-0.636151638336908	-0.517846850040964	1.33017629334022	0.51227779512118	-1.35982774791312	-1.36976173777003	-0.238792044060453	-1.9742299690633	-0.409476051601931	0.178736559925489	-0.247521913934709	-0.83212216551416	-1.36614937782206	-1.2538651894394	-0.230664234177525	-0.85259220521931	-0.758670846572149	-0.551562209555329	0.375309147094069	-0.784559426199251	-1.19004683035863	-1.12833568124752	-0.653009318094091	0.167899480081586	-1.18914374037164	-0.362515372278349	-1.69216486312615	0.100769791048518	-1.17349018059711	-1.11448830144697	0.0417679118983779	-0.0834605662978384	-0.241501314021429	-1.46428515640852	0.463811965819279	0.303664008126041	-0.484131490526597	-0.513331400106004
"920982"	0.545541609642051	-0.669114422862114	-0.422871886408978	-0.143817080428467	-0.1811447998908	0.199959174619799	0.834530405479472	0.674683477781898	-1.45660889151909	-1.38436169255973	0.00248349746422796	-1.53216742043075	-1.06406577717326	0.413088411549899	-0.263928048698395	-0.784408911201419	-1.40332658228656	-1.47617584123725	-0.537564314756955	-0.436117206218193	-0.723600852077294	-0.608607393733654	0.573236369243136	-0.43370896625288	-1.11795014639711	-1.27870016408168	-0.748586341717405	0.15089128532657	-1.12126147634941	-0.754606941630685	-1.67726387834079	0.203872564563431	-0.875319969891941	-0.806986160876218	-0.0414668819027135	-0.721493642107647	-0.436418236213856	-1.78352746681017	0.568118859316849	0.611166148696799	-0.455082095945023	0.412185321562907
"920985"	0.726987439528514	-0.761906919025537	-0.708022549801685	-0.654740240569159	-0.584901281575116	-0.649622730642872	1.17070565313722	0.564431241869964	-0.441309973643397	-1.87601893297793	-2.11082232959584	-1.82424177372373	-0.740232759337731	-0.0216741596878075	-0.285677465885119	-0.961188776155092	-3.40856264090326	-2.10961820961318	0.111080068400008	-1.00152679557407	-1.52893134797736	-1.01988962530957	0.5566044619827	-1.3188124110039	-1.32543507090851	-1.34409893063968	-0.822413948153997	-0.0304040295620629	-1.42387187949063	0.0246844596444456	-1.83808915352427	-0.13004495812684	-1.29021456141582	-1.35764528044456	-0.903692046983272	-0.761605889029873	-0.444621303595701	-0.923861056692759	0.794719188552909	0.764014128995183	0.0580987891631477	-0.718558599649923
"920986"	0.413539956543395	-2.29964339437607	-0.851087055240991	-0.624110438510348	-0.708097807300599	-0.529587019871858	0.860870530100071	0.658277343018212	-0.562700319394896	-1.76381000209418	-1.09552341172014	-2.7222895082883	0.123347040723317	0.0685595815124729	-0.166544845101097	-0.908282754417146	-2.09494299732456	-3.53416740659405	-0.198152994645815	-0.767400716446403	-1.2463394395478	-0.637054728323899	0.244662128975901	-1.17710254054508	-0.997688663129349	-1.64520418380257	-0.728868877001414	0.122744980731989	-1.51847055562804	-0.211097284459366	-1.30865264865024	0.315103147961273	-1.21834364995105	-1.46338206642153	-0.168351025075081	-0.832423195509823	-0.388403951905451	-0.891425074659963	-0.00368761744688319	0.3307567077358	-0.277624913501106	-1.29420320885837
"920987"	0.784258396203588	-0.526727234913051	-0.672425752814417	-0.563452894384056	-0.707646262307103	-0.40119772672117	0.979927893385176	0.383286441979164	-1.50838605077329	-1.56919410989742	-1.08513787686974	-2.28022695965574	-0.259713628759099	0.0106113073471558	0.125303735695133	-1.16641597569901	-1.88136221540097	-2.19443341089151	-0.162480940159633	-0.536360194774298	-1.23204051475376	-1.43523576182695	0.505203590223077	-0.914453869328259	-1.40453070226922	-3.39403794361247	-0.667910302879457	-0.265433198676714	-1.42590383196136	-0.206732349522238	-1.5977919594855	-0.217870459361806	-1.13902224609359	-1.3319824733142	-0.109198630927109	-1.04088646750713	-0.443943986105455	-0.930107429102786	0.378770992044206	0.646687688185148	-0.570376584284328	-0.659180433005202
"920988"	0.978347485907939	-0.456662503422259	-0.527103522407631	-0.233900306630914	-0.693874140005477	0.0291999095794066	0.0192659197224948	0.481949023058034	-0.830541758036924	-2.12737897935735	-1.11682128391337	-1.88173850289555	-0.734513189420115	0.208011727003811	-0.114391398352313	-0.832648968006573	-1.91966828234921	-2.84774375898126	-0.209817906977795	-0.679424700213606	-0.866364327520938	-0.360934964801114	0.71073181976266	-0.482250053053698	-1.25619817190579	-4.32820927765672	-0.514460262589744	0.250456956392433	-1.08039665443803	-0.338658745121979	-1.16679226319359	-0.32661754529542	-0.859741667616331	-1.07678429449006	-0.772442968873776	-0.63818359080764	-0.636076380837992	-1.76253062461261	0.615606341132841	-0.0921151786731785	-0.45064190350898	0.298320725703005
"920989"	0.486765502988657	-0.746855419242338	-0.690562810053173	-0.728793619502498	-0.884125097265113	-1.47474594875784	1.22248281239143	0.56563536185262	-0.607478531249914	-1.94224553202401	-1.13397999366622	-1.49642010844565	-1.36577309032748	-0.126432598178873	-0.0617111491111167	-0.711333879753987	-2.95912485737693	-2.60029710254547	-0.385920454441224	-0.766422368960496	-1.32423095092585	-0.493087132897602	0.500010822797872	-1.81400675387115	-1.49280774849768	-1.72640702513293	-0.592427031466715	-0.012944289813551	-1.43802028928684	-0.140279977979416	-1.26131568183208	-0.0096329598612474	-1.6255619765855	-1.79173053419202	-0.799535668483535	-0.808867598349118	-0.67671543025263	-1.63459287645542	0.267615666145279	0.275442446032543	-0.511750992628768	-0.978648515903603
"920990"	0.494441767878089	-0.746704904244505	-0.732857524443962	-0.67144740532851	-1.03208134013396	-0.792160433589766	0.939063071473789	-0.135915043042287	-1.40897089470526	-1.77261512946735	-1.3418412056722	-2.79822432469454	-0.373728739616833	-0.085643033766403	-0.420689418940414	-0.788548073641799	-2.55800238815468	-3.3217154871542	-0.122970753228736	-0.698239074942605	-1.2999980362749	-1.82198404875625	0.228331251711129	-1.13112020870741	-1.30631966618385	-1.80693254897305	-0.520631377500856	-0.141032552968575	-1.45773775400283	-0.374932859599489	-1.48904487355188	-0.159395382704078	-1.82770361867386	-1.70488338044296	-0.918894061764303	-1.0877718893318	-0.515513867574568	-0.651278395619023	-0.0173092247506792	0.385769939443392	-0.415571909014126	-0.814135623273237
"920991"	0.281237273449074	-0.765142991478924	-0.619745503573221	-0.234126079127662	-0.502343805264269	-0.492710845403022	0.986851583285446	0.514234490092996	-1.58243942970663	-1.51621283066056	-0.443642956109793	-2.71702148336418	-0.341593787579703	0.103629576007325	-0.17572625996885	-1.16129846577272	-1.61224139927737	-1.83530462606438	-0.0547122017119289	-0.62034756356455	-1.12186353634074	-1.08453581687841	0.562399289399233	-0.852441690221479	-1.22571888484482	-1.27538883412937	-0.27024967860734	-0.0255122921325223	-0.97646604843504	-0.589040444015495	-1.60893006932506	-0.127862490658276	-1.18598292541717	-1.52464167053915	-0.154654160272371	-0.737749261873503	-0.753703851643693	-0.827155170585704	0.728266817010086	0.892027134651292	-0.465317115797599	-0.346410267510327
"920992"	0.78177489873936	-0.831444848023915	-0.567742571822268	-0.277248626006526	-0.976842335929618	-1.17371595309386	0.712839029732308	0.621024881054794	-1.52230868807275	-1.97565986154271	-0.393446204332823	-2.34984014615304	-0.156234567749606	0.228180736713299	-0.410905944081334	-0.609886771215226	-1.87842717294324	-2.07680594008581	-0.180617997398388	-0.393145174337159	-1.67252265590908	-1.07256987455076	0.366052474727401	-1.11170377398708	-1.4015956598115	-1.51297675820717	-0.463285163326866	0.0863956087555634	-1.56023846752641	-0.150816027827654	-1.58281571720121	0.0885028187252106	-1.44765324914808	-1.45126560909605	-0.121616118248248	-0.866063297525274	-0.512353052620095	-0.542456052186494	1.13428102366188	1.15956754329766	-0.316081495447179	-0.473821213175106
